DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindSpeed
2020-04-17T12:54:00,48,59,0,67,29.93,BKN:07 24,29.89,10,53,11
2020-04-17T13:54:00,50,62,0,65,29.92,BKN:07 27,29.88,10,55,22
2020-04-17T14:50:00,48,63,,59,,SCT:04 28,29.88,10,55,17
2020-04-17T14:54:00,48,61,0,63,29.91,SCT:04 28,29.88,10,54,18
2020-04-17T15:54:00,48,60,0,65,29.91,FEW:02 29,29.88,10,54,18
2020-04-17T16:54:00,47,58,0,67,29.92,SCT:04 28,29.88,10,52,16
2020-04-17T17:04:00,47,58,,67,,BKN:07 28,29.89,10,52,15
2020-04-17T17:54:00,47,57,0,69,29.93,OVC:08 27,29.89,10,52,13
2020-04-17T18:54:00,46,55,0,72,29.93,OVC:08 27,29.9,10,50,10
2020-04-17T19:54:00,46,55,0,72,29.95,OVC:08 28,29.92,10,50,9
2020-04-17T20:54:00,46,54,0,75,29.97,OVC:08 28,29.93,10,50,6
2020-04-17T21:54:00,46,53,0,77,29.97,OVC:08 27,29.94,10,49,6
2020-04-17T22:54:00,46,54,0,75,29.97,OVC:08 28,29.94,10,50,8
2020-04-17T23:54:00,46,54,0,75,29.97,OVC:08 28,29.94,10,50,8
2020-04-17T23:59:00,,,,,,,,,,
2020-04-18T00:54:00,45,54,0,72,29.98,OVC:08 29,29.94,10,49,8
2020-04-18T01:02:00,45,54,,72,,OVC:08 30,29.94,10,49,9
2020-04-18T01:54:00,45,54,0,72,29.98,OVC:08 30,29.95,10,49,10
2020-04-18T02:54:00,44,54,0,69,29.99,OVC:08 32,29.96,10,49,10
2020-04-18T03:54:00,44,54,0,69,29.99,OVC:08 32,29.96,10,49,8
2020-04-18T04:54:00,44,53,0,72,30,OVC:08 33,29.97,10,49,7
2020-04-18T05:54:00,44,53,0,72,30.01,OVC:08 32,29.98,10,49,6
2020-04-18T06:54:00,43,55,0,64,30.03,OVC:08 32,29.99,10,49,7
2020-04-18T07:54:00,43,56,0,62,30.04,OVC:08 32,30.01,10,50,6
2020-04-18T08:54:00,44,57,0,62,30.05,OVC:08 32,30.02,10,50,7
2020-04-18T09:54:00,45,58,0,62,30.07,OVC:08 32,30.03,10,51,9
2020-04-18T10:54:00,46,58,0,65,30.06,OVC:08 32,30.03,10,52,10
2020-04-18T10:59:00,46,58,,65,,BKN:07 28,30.03,10,52,8
2020-04-18T11:54:00,47,60,0,62,30.06,BKN:07 28,30.02,10,53,10
2020-04-18T12:01:00,46,60,,60,,OVC:08 31,30.02,10,53,11
2020-04-18T12:54:00,47,62,0,58,30.05,,30.01,10,54,9
2020-04-18T13:54:00,47,62,0,58,30.03,OVC:08 36,30,10,54,13
2020-04-18T14:54:00,46,63,0,54,30.03,SCT:04 36,30,10,54,14
2020-04-18T15:54:00,47,62,0,58,30.03,SCT:04 33,29.99,10,54,9
2020-04-18T16:54:00,47,61,0,60,30.02,FEW:02 35,29.98,10,54,11
2020-04-18T17:54:00,45,59,0,60,30.01,CLR:00,29.98,10,52,13
2020-04-18T18:54:00,45,55,0,69,30.03,CLR:00,29.99,10,50,10
2020-04-18T19:54:00,44,51,0,77,30.04,CLR:00,30.01,10,48,9
2020-04-18T20:54:00,43,49,0,80,30.06,CLR:00,30.02,10,46,7
2020-04-18T21:54:00,44,48,0,86,30.06,CLR:00,30.03,10,46,8
2020-04-18T22:54:00,43,47,0,86,30.06,CLR:00,30.03,10,45,7
2020-04-18T23:54:00,43,47,0,86,30.06,CLR:00,30.02,10,45,7
2020-04-18T23:59:00,,,,,,,,,,
2020-04-19T00:54:00,43,46,0,89,30.06,CLR:00,30.02,10,45,7
2020-04-19T01:54:00,42,44,0,93,30.04,CLR:00,30.01,10,43,5
2020-04-19T02:54:00,40,43,0,89,30.04,CLR:00,30.01,10,42,0
2020-04-19T03:21:00,39,41,,93,,BKN:07 29,30.01,10,40,0
2020-04-19T03:49:00,41,43,,93,,OVC:08 30,30,10,42,0
2020-04-19T03:54:00,41,43,0,93,30.03,OVC:08 30,30,10,42,0
2020-04-19T04:54:00,42,46,0,86,30.03,OVC:08 30,30,10,44,3
2020-04-19T05:54:00,44,47,0,90,30.05,OVC:08 31,30.02,10,46,3
2020-04-19T06:54:00,46,50,0,86,30.06,OVC:08 31,30.03,10,48,3
2020-04-19T07:54:00,47,53,0,80,30.07,OVC:08 32,30.04,10,50,5
2020-04-19T08:54:00,46,55,0,72,30.07,OVC:08 32,30.04,10,50,3
2020-04-19T09:54:00,46,57,0,67,30.08,OVC:08 32,30.05,10,51,6
2020-04-19T10:01:00,46,57,,67,,OVC:08 28,30.05,10,51,5
2020-04-19T10:54:00,47,58,0,67,30.09,OVC:08 26,30.05,10,52,8
2020-04-19T11:54:00,47,61,0,60,30.06,OVC:08 30,30.03,10,54,6
2020-04-19T12:54:00,47,59,0,64,30.05,OVC:08 30,30.02,10,53,8
2020-04-19T13:52:00,48,63,,59,,BKN:07 28,30,10,55,5
2020-04-19T13:54:00,48,62,0,60,30.04,BKN:07 28,30,10,55,7
2020-04-19T14:54:00,48,62,0,60,30.02,SCT:04 28,29.98,10,55,8
2020-04-19T15:01:00,49,64,,58,,SCT:04 28,29.98,10,56,8
2020-04-19T15:54:00,48,63,0,58,30,FEW:02 28,29.97,10,55,8
2020-04-19T16:54:00,48,63,0,58,30,CLR:00,29.96,10,55,9
2020-04-19T17:54:00,47,59,0,64,29.99,CLR:00,29.96,10,53,10
2020-04-19T18:54:00,46,55,0,72,29.99,CLR:00,29.96,10,50,13
2020-04-19T19:54:00,44,54,0,69,30.01,CLR:00,29.97,10,49,11
2020-04-19T20:54:00,44,53,0,72,30.02,CLR:00,29.99,10,49,14
2020-04-19T21:54:00,44,53,0,72,30.03,CLR:00,30,10,49,10
2020-04-19T22:54:00,44,53,0,72,30.02,CLR:00,29.99,10,49,9
2020-04-19T23:54:00,44,52,0,75,30.02,CLR:00,29.99,10,48,8
2020-04-19T23:59:00,,,,,,,,,,
2020-04-20T00:54:00,44,52,0,75,30.02,CLR:00,29.99,10,48,9
2020-04-20T01:54:00,45,51,0,80,30.02,CLR:00,29.99,10,48,8
2020-04-20T02:54:00,45,51,0,80,30.03,BKN:07 120,29.99,10,48,8
2020-04-20T03:54:00,45,51,0,80,30.03,SCT:04 120,30,10,48,8
2020-04-20T04:54:00,45,51,0,80,30.03,OVC:08 90,30,10,48,6
2020-04-20T05:54:00,46,51,0,83,30.03,OVC:08 95,30,10,49,6
2020-04-20T06:54:00,46,52,0,80,30.06,OVC:08 110,30.02,10,49,5
2020-04-20T07:54:00,47,55,0,74,30.08,OVC:08 110,30.04,10,51,13
2020-04-20T08:52:00,48,57,,72,,BKN:07 21 OVC:08 100,30.06,10,52,10
2020-04-20T08:54:00,48,58,0,70,30.09,BKN:07 21 OVC:08 100,30.06,10,53,10
2020-04-20T09:54:00,48,59,0,67,30.11,BKN:07 23,30.07,,53,10
2020-04-20T10:54:00,48,60,0,65,30.11,BKN:07 26,30.08,10,54,
2020-04-20T11:54:00,48,61,0,63,30.1,BKN:07 29 OVC:08 100,30.07,10,54,14
2020-04-20T12:01:00,48,63,,58,,BKN:07 31 OVC:08 100,30.07,10,55,15
2020-04-20T12:54:00,48,64,0,56,30.09,SCT:04 34,30.06,10,55,13
2020-04-20T13:54:00,48,65,0,54,30.08,SCT:04 34,30.04,10,56,14
2020-04-20T14:54:00,47,64,0,54,30.07,SCT:04 100,30.04,10,55,14
2020-04-20T15:54:00,47,62,0,58,30.06,SCT:04 100,30.03,10,54,17
2020-04-20T16:54:00,48,59,0,67,30.08,OVC:08 110,30.04,10,53,16
2020-04-20T17:54:00,46,56,0,70,30.08,CLR:00,30.04,10,51,20
2020-04-20T18:54:00,46,54,0,75,30.09,CLR:00,30.06,10,50,13
2020-04-20T19:54:00,46,52,0,80,30.11,CLR:00,30.08,10,49,10
2020-04-20T20:54:00,45,49,0,86,30.13,CLR:00,30.09,10,47,7
2020-04-20T21:54:00,46,49,0,90,30.14,CLR:00,30.11,10,48,5
2020-04-20T22:54:00,46,49,0,90,30.14,CLR:00,30.11,10,48,6
2020-04-20T23:54:00,45,47,0,93,30.15,CLR:00,30.12,10,46,0
2020-04-20T23:59:00,,,,,,,,,,
2020-04-21T00:54:00,45,47,0,93,30.15,CLR:00,30.12,10,46,3
2020-04-21T01:54:00,43,45,0,93,30.15,CLR:00,30.12,10,44,3
2020-04-21T02:42:00,41,42,,96,,FEW:02 8,30.12,1.5,42,3
2020-04-21T02:52:00,41,43,,93,,CLR:00,30.12,3,42,0
2020-04-21T02:54:00,41,42,0,96,30.15,CLR:00,30.12,4,42,0
2020-04-21T03:02:00,41,41,,100,,FEW:02 18,30.12,1.5,41,3
2020-04-21T03:14:00,42,43,,97,,FEW:02 18,30.12,3,43,0
2020-04-21T03:25:00,41,42,,96,,FEW:02 18,30.12,1.5,42,0
2020-04-21T03:29:00,40,41,,96,,FEW:02 8 SCT:04 18,30.11,0.75,41,0
2020-04-21T03:34:00,40,42,,92,,VV:09 7,30.11,0.5,41,0
2020-04-21T03:54:00,39,40,0,97,30.14,VV:09 8,30.11,0.5,40,0
2020-04-21T04:06:00,39,39,,100,,VV:09 7,30.11,1,39,0
2020-04-21T04:15:00,41,42,,96,,FEW:02 8,30.12,1.75,42,0
2020-04-21T04:17:00,41,42,,96,,FEW:02 8,30.12,3,42,0
2020-04-21T04:26:00,41,41,,100,,FEW:02 10,30.12,1.75,41,3
2020-04-21T04:34:00,41,42,,96,,FEW:02 10,30.13,3,42,3
2020-04-21T04:41:00,42,43,,97,,FEW:02 7 FEW:02 11,30.13,7,43,3
2020-04-21T04:54:00,39,41,0,93,30.16,CLR:00,30.13,9,40,0
2020-04-21T05:54:00,39,41,0,93,30.18,CLR:00,30.15,10,40,0
2020-04-21T06:54:00,47,48,0,96,30.2,CLR:00,30.17,10,48,0
2020-04-21T07:10:00,47,48,,96,,FEW:02 4,30.17,10,48,3
2020-04-21T07:54:00,48,52,0,86,30.22,CLR:00,30.18,10,50,5
2020-04-21T08:54:00,49,57,0,74,30.22,CLR:00,30.18,10,53,6
2020-04-21T09:54:00,50,62,0,65,30.21,CLR:00,30.18,10,56,9
2020-04-21T10:54:00,51,65,0,61,30.21,CLR:00,30.17,10,57,13
2020-04-21T11:54:00,52,67,0,59,30.18,CLR:00,30.15,10,59,13
2020-04-21T12:54:00,52,68,0,57,30.17,CLR:00,30.14,10,59,15
2020-04-21T13:54:00,53,70,0,55,30.16,CLR:00,30.12,10,60,13
2020-04-21T14:54:00,53,70,0,55,30.15,CLR:00,30.11,10,60,16
2020-04-21T15:54:00,53,69,0,57,30.14,CLR:00,30.11,10,60,15
2020-04-21T16:54:00,50,67,0,55,30.14,CLR:00,30.1,10,58,15
2020-04-21T17:54:00,48,62,0,60,30.15,CLR:00,30.12,10,55,14
2020-04-21T18:54:00,47,56,0,72,30.14,CLR:00,30.11,10,51,9
2020-04-21T19:54:00,47,55,0,74,30.17,CLR:00,30.14,10,51,8
2020-04-21T20:54:00,47,53,0,80,30.19,CLR:00,30.16,10,50,7
2020-04-21T21:54:00,47,53,0,80,30.21,CLR:00,30.18,10,50,8
2020-04-21T22:54:00,47,52,0,83,30.22,CLR:00,30.19,10,49,9
2020-04-21T23:54:00,46,49,0,90,30.23,CLR:00,30.2,10,48,3
2020-04-21T23:59:00,,,,,,,,,,
2020-04-22T00:54:00,44,48,0,86,30.23,CLR:00,30.2,10,46,3
2020-04-22T01:54:00,44,47,0,90,30.21,CLR:00,30.18,10,46,0
2020-04-22T02:54:00,43,44,0,96,30.21,CLR:00,30.18,10,44,0
2020-04-22T03:54:00,42,44,0,93,30.21,CLR:00,30.18,10,43,0
2020-04-22T04:54:00,40,41,0,96,30.22,CLR:00,30.18,5,41,0
2020-04-22T05:54:00,43,45,0,93,30.24,CLR:00,30.21,10,44,3
2020-04-22T06:54:00,48,52,0,86,30.24,CLR:00,30.21,10,50,0
2020-04-22T07:54:00,49,57,0,74,30.26,CLR:00,30.22,10,53,6
2020-04-22T08:54:00,51,61,0,70,30.27,CLR:00,30.23,10,56,6
2020-04-22T09:54:00,51,64,0,63,30.26,CLR:00,30.23,10,57,7
2020-04-22T10:54:00,51,68,0,55,30.24,CLR:00,30.21,10,59,6
2020-04-22T11:54:00,51,71,0,49,30.23,CLR:00,30.2,10,60,9
2020-04-22T12:54:00,52,74,0,46,30.21,CLR:00,30.17,10,61,14
2020-04-22T13:54:00,56,77,0,48,30.2,CLR:00,30.16,10,64,9
2020-04-22T14:54:00,57,74,0,56,30.18,CLR:00,30.15,10,64,21
2020-04-22T15:54:00,58,74,0,57,30.16,CLR:00,30.13,10,64,23
2020-04-22T16:54:00,58,71,0,63,30.17,CLR:00,30.14,10,63,9
2020-04-22T17:54:00,57,68,0,68,30.17,CLR:00,30.14,10,62,6
2020-04-22T18:54:00,55,61,0,81,30.18,CLR:00,30.15,10,58,6
2020-04-22T19:54:00,55,60,0,84,30.2,CLR:00,30.17,10,57,7
2020-04-22T20:54:00,54,57,0,90,30.21,CLR:00,30.17,10,55,0
2020-04-22T21:54:00,54,57,0,90,30.21,CLR:00,30.18,10,55,0
2020-04-22T22:54:00,52,55,0,90,30.22,CLR:00,30.18,10,53,0
2020-04-22T23:54:00,53,55,0,93,30.21,CLR:00,30.18,10,54,3
2020-04-22T23:59:00,,,,,,,,,,
2020-04-23T00:54:00,54,55,0,96,30.21,CLR:00,30.18,10,54,0
2020-04-23T01:54:00,53,56,0,90,30.19,CLR:00,30.16,10,54,3
2020-04-23T02:54:00,52,53,0,96,30.19,CLR:00,30.16,10,52,6
2020-04-23T03:54:00,51,53,0,93,30.2,CLR:00,30.17,10,52,3
2020-04-23T04:54:00,50,52,0,93,30.2,CLR:00,30.17,10,51,3
2020-04-23T05:54:00,51,52,0,97,30.2,CLR:00,30.17,10,51,5
2020-04-23T06:54:00,55,58,0,90,30.21,CLR:00,30.18,10,56,3
2020-04-23T07:54:00,55,61,0,81,30.21,CLR:00,30.17,10,58,3
2020-04-23T08:54:00,56,64,0,75,30.2,CLR:00,30.17,10,59,3
2020-04-23T09:54:00,58,69,0,68,30.19,CLR:00,30.16,10,62,9
2020-04-23T10:54:00,58,73,0,59,30.18,CLR:00,30.15,10,64,7
2020-04-23T11:54:00,58,77,0,52,30.14,CLR:00,30.11,10,65,9
2020-04-23T12:54:00,56,77,0,48,30.13,CLR:00,30.1,10,64,10
2020-04-23T13:49:00,52,81,,37,,CLR:00,30.08,10,64,16
2020-04-23T13:54:00,53,80,0,39,30.11,CLR:00,30.07,10,64,17
2020-04-23T14:54:00,51,78,0,39,30.08,CLR:00,30.05,10,62,17
2020-04-23T15:54:00,53,76,0,45,30.06,CLR:00,30.03,10,63,14
2020-04-23T16:54:00,53,75,0,46,30.05,CLR:00,30.02,10,62,10
2020-04-23T17:54:00,53,72,0,52,30.05,CLR:00,30.02,10,61,3
2020-04-23T18:54:00,52,64,0,65,30.05,CLR:00,30.02,10,57,7
2020-04-23T19:54:00,51,62,0,67,30.07,CLR:00,30.04,10,56,5
2020-04-23T20:54:00,50,56,0,81,30.08,CLR:00,30.05,10,53,7
2020-04-23T21:54:00,49,57,0,74,30.08,CLR:00,30.05,9,53,5
2020-04-23T22:54:00,50,56,0,81,30.08,CLR:00,30.04,6,53,5
2020-04-23T23:54:00,49,57,0,74,30.08,CLR:00,30.05,10,53,3
2020-04-23T23:59:00,,,,,,,,,,
2020-04-24T00:54:00,47,53,0,80,30.07,CLR:00,30.04,10,50,3
2020-04-24T01:54:00,45,50,0,83,30.06,CLR:00,30.03,10,48,0
2020-04-24T02:54:00,44,46,0,93,30.06,CLR:00,30.03,10,45,3
2020-04-24T03:54:00,46,49,0,90,30.07,CLR:00,30.04,10,48,3
2020-04-24T04:54:00,42,45,0,90,30.08,CLR:00,30.05,10,44,0
2020-04-24T05:54:00,43,46,0,89,30.09,CLR:00,30.06,10,45,0
2020-04-24T06:54:00,50,57,0,78,30.11,CLR:00,30.08,10,53,0
2020-04-24T07:54:00,44,65,0,47,30.12,CLR:00,30.08,10,54,0
2020-04-24T08:54:00,43,68,0,40,30.11,CLR:00,30.07,10,55,5
2020-04-24T09:54:00,44,74,0,34,30.1,CLR:00,30.06,10,58,6
2020-04-24T10:54:00,49,78,0,36,30.09,CLR:00,30.05,10,61,7
2020-04-24T11:54:00,51,81,0,35,30.06,CLR:00,30.03,10,63,8
2020-04-24T12:54:00,54,82,0,38,30.04,CLR:00,30.01,10,65,13
2020-04-24T13:54:00,54,82,0,38,30.04,CLR:00,30,10,65,15
2020-04-24T14:54:00,54,81,0,39,30.02,CLR:00,29.98,10,65,13
2020-04-24T15:54:00,50,83,0,32,30,CLR:00,29.96,10,64,8
2020-04-24T16:54:00,53,79,0,41,29.99,CLR:00,29.96,10,64,9
2020-04-24T17:54:00,54,75,0,48,29.99,CLR:00,29.95,10,63,10
2020-04-24T18:54:00,54,70,0,57,29.99,CLR:00,29.95,10,61,9
2020-04-24T19:54:00,53,67,0,61,30,CLR:00,29.97,10,59,3
2020-04-24T20:54:00,55,63,0,75,30.01,CLR:00,29.98,10,58,8
2020-04-24T21:54:00,55,63,0,75,30.01,CLR:00,29.98,10,58,0
2020-04-24T22:54:00,50,56,0,81,30.01,CLR:00,29.98,10,53,5
2020-04-24T23:54:00,50,55,0,83,30.01,CLR:00,29.97,10,52,0
2020-04-24T23:59:00,,,,,,,,,,
2020-04-25T00:54:00,50,53,0,89,30.01,CLR:00,29.97,10,51,0
2020-04-25T01:54:00,52,55,0,90,30,CLR:00,29.97,10,53,0
2020-04-25T02:54:00,49,52,0,89,30,CLR:00,29.97,10,50,0
2020-04-25T03:54:00,51,53,0,93,30.01,CLR:00,29.97,10,52,0
2020-04-25T04:54:00,50,52,0,93,30.01,CLR:00,29.97,10,51,3
2020-04-25T05:54:00,51,53,0,93,30.02,CLR:00,29.98,10,52,0
2020-04-25T06:54:00,57,60,0,90,30.03,CLR:00,30,10,58,0
2020-04-25T07:54:00,56,65,0,73,30.03,CLR:00,30,10,60,0
2020-04-25T08:54:00,55,69,0,61,30.04,CLR:00,30.01,10,61,3
2020-04-25T09:54:00,58,72,0,61,30.04,CLR:00,30.01,10,64,8
2020-04-25T10:54:00,58,76,0,54,30.04,CLR:00,30,10,65,7
2020-04-25T11:54:00,58,79,0,49,30.01,CLR:00,29.98,10,66,9
2020-04-25T12:54:00,57,82,0,42,29.99,CLR:00,29.96,10,67,10
2020-04-25T13:54:00,57,82,0,42,29.97,CLR:00,29.94,10,67,13
2020-04-25T14:54:00,59,81,0,47,29.96,CLR:00,29.92,10,67,13
2020-04-25T15:54:00,55,79,0,44,29.95,CLR:00,29.91,10,65,15
2020-04-25T16:54:00,55,75,0,50,29.96,CLR:00,29.92,10,63,15
2020-04-25T17:54:00,53,70,0,55,29.95,CLR:00,29.91,10,60,13
2020-04-25T18:54:00,53,64,0,68,29.94,CLR:00,29.91,10,58,7
2020-04-25T19:54:00,54,62,0,75,29.95,CLR:00,29.91,10,58,7
2020-04-25T20:54:00,54,61,0,78,29.97,CLR:00,29.94,10,57,11
2020-04-25T21:54:00,54,59,0,83,29.98,CLR:00,29.94,10,56,7
2020-04-25T22:54:00,51,54,0,90,29.99,CLR:00,29.95,10,52,7
2020-04-25T23:54:00,51,54,0,90,29.99,CLR:00,29.95,10,52,5
2020-04-25T23:59:00,,,,,,,,,,
2020-04-26T00:54:00,50,53,0,89,29.98,CLR:00,29.95,10,51,7
2020-04-26T01:54:00,49,52,0,89,29.98,CLR:00,29.94,10,50,3
2020-04-26T02:23:00,52,54,,93,,SCT:04 7,29.95,10,53,8
2020-04-26T02:54:00,50,54,0,87,29.98,CLR:00,29.95,10,52,8
2020-04-26T03:07:00,51,53,,93,,FEW:02 8,29.95,10,52,6
2020-04-26T03:24:00,53,55,,93,,BKN:07 6,29.95,10,54,10
2020-04-26T03:54:00,52,54,0,93,29.98,OVC:08 6,29.95,10,53,8
2020-04-26T04:33:00,52,55,,90,,SCT:04 7,29.94,10,53,11
2020-04-26T04:54:00,52,54,0,93,29.97,CLR:00,29.94,10,53,8
2020-04-26T05:54:00,49,51,0,92,29.98,CLR:00,29.95,10,50,6
2020-04-26T06:54:00,52,55,0,90,30,CLR:00,29.97,10,53,5
2020-04-26T07:54:00,53,59,0,81,30.01,CLR:00,29.98,10,56,6
2020-04-26T08:54:00,54,63,0,73,30.01,CLR:00,29.98,10,58,7
2020-04-26T09:54:00,55,66,0,68,30.02,CLR:00,29.99,10,60,9
2020-04-26T10:54:00,55,69,0,61,30.01,CLR:00,29.98,10,61,9
2020-04-26T11:54:00,56,71,0,59,30,CLR:00,29.96,10,62,11
2020-04-26T12:54:00,57,75,0,54,29.98,CLR:00,29.95,10,64,16
2020-04-26T13:54:00,56,73,0,55,29.98,CLR:00,29.95,10,63,16
2020-04-26T14:54:00,56,72,0,57,29.97,CLR:00,29.94,10,63,18
2020-04-26T15:54:00,46,75,0,36,29.97,CLR:00,29.94,10,59,15
2020-04-26T16:54:00,42,71,0,35,29.97,CLR:00,29.94,10,56,16
2020-04-26T17:54:00,38,67,0,35,29.96,CLR:00,29.93,10,53,13
2020-04-26T18:54:00,39,63,0,41,29.97,CLR:00,29.94,10,51,9
2020-04-26T19:54:00,42,58,0,56,29.98,CLR:00,29.95,10,50,10
2020-04-26T20:54:00,42,55,0,62,30.02,CLR:00,29.99,10,49,8
2020-04-26T21:54:00,43,53,0,69,30.03,CLR:00,29.99,10,48,10
2020-04-26T22:54:00,42,49,0,77,30.02,CLR:00,29.99,10,46,0
2020-04-26T23:54:00,41,49,0,74,30.03,CLR:00,29.99,10,45,0
2020-04-26T23:59:00,,,,,,,,,,
2020-04-27T00:54:00,40,48,0,74,30.03,CLR:00,29.99,10,44,0
2020-04-27T01:54:00,40,45,0,83,30.03,CLR:00,30,10,43,0
2020-04-27T02:54:00,39,47,0,74,30.03,CLR:00,30,10,43,3
2020-04-27T03:54:00,40,46,0,79,30.03,CLR:00,30,10,43,3
2020-04-27T04:54:00,41,46,0,83,30.04,CLR:00,30.01,10,44,0
